verb_key	role	arg_key
54004003008	A0	54004003007
54004003016	A0	00000000000
54004003016	A1	54004003018
54004004011	A1	54004004003
54004005001	A1	54004004003
54004006002	A0	54001018006
54004006002	A1	54004006001
54004006002	A2	54004006004
54004006010	A1	54001018006
54004006020	A0	54001018006
54004007007	A0	54001018006
54004007007	A1	54004007006
54004007008	A0	54001018006
54004007008	A1	54004007010
54004008017	A0	54004008011
54004008017	A1	54004008016
54004008023	A0	54004008018
54004010004	A0	54001001001
54004010004	A0	54001018006
54004010004	A0	54004006004
54004010006	A0	54001001001
54004010006	A0	54001018006
54004010006	A0	54004006004
54004010008	A0	54001001001
54004010008	A0	54001018006
54004010008	A0	54004006004
54004010011	A0	54004010010
54004011001	A0	54001018006
54004011001	A1	54004011002
54004011004	A0	54001018006
54004011004	A1	54004011002
54004012005	A0	54004012001
54004012005	A1	54004012004
54004013002	A0	54001001001
54004013003	A0	54001018006
54004014002	A0	54001018006
54004014002	A1	54004014006
54004014008	A1	54004014007
54004014008	A2	54004014009
54004015002	A0	54001018006
54004015002	A1	54004015001
54004015005	A0	54001018006
54004016001	A0	54001018006
54004016006	A0	54001018006
54004016010	A0	54001018006
54004016010	A1	54004016008
54004016013	A0	54001018006
54004016013	A1	54004016012
54004016013	A1	54004016016
54004016016	A0	00000000000
54004016016	A1	54004016017
54005001003	A0	54001018006
54005001003	A1	54005001001
54005001005	A0	54001018006
54005003002	A0	54001018006
54005003002	A1	54005003001
54005004008	A0	54005004004
54005004008	A1	54005004005
54005004008	A1	54005004007
54005004009	A0	54005004005
54005004009	A0	54005004007
54005004009	A1	54005004014
54005004009	A1	54005004017
54005004014	A0	54005004005
54005004014	A0	54005004007
54005004014	A1	54005004013
54005004017	A0	54005004005
54005004017	A0	54005004007
54005004017	A1	54005004016
54005004017	A2	54005004019
54005005006	A1	00000000000
54005005007	A0	54005005004
54005005007	A0	54005005006
54005005011	A0	54005005004
54005006003	A0	00000000000
54005006004	A0	54005006003
54005006005	A0	54005006003
54005007003	A0	54001018006
54005007003	A1	54005007002
54005008010	A0	54005008003
54005008010	A1	54005008005
54005008010	A1	54005008008
54005008013	A0	54005008003
54005008013	A1	54005008012
54005009002	A1	54005009001
54005010004	A1	54005009001
54005010006	A0	54005009001
54005010008	A0	54005009001
54005010012	A0	54005009001
54005010012	A1	54005010011
54005010014	A1	00000000000
54005010015	A0	54005009001
54005010015	A1	54005010014
54005010020	A0	54005009001
54005011004	A0	54001018006
54005011004	A1	54005011003
54005011007	A0	54005011003
54005011010	A0	54005011003
54005011011	A0	54005011003
54005011011	A1	54005011010
54005012001	A0	54005011003
54005012001	A1	54005012002
54005012007	A0	54005011003
54005012007	A1	54005012006
54005013005	A0	54005011003
54005013006	A0	54005011003
54005013018	A0	54005011003
54005013018	A1	54005013021
54005013021	A0	00000000000
54005014001	A0	54001001001
54005014001	A1	54005014004
54005014001	A1	54005014005
54005014001	A1	54005014006
54005014001	A1	54005014009
54005014004	A0	00000000000
54005014005	A0	00000000000
54005014006	A0	00000000000
54005014009	A0	00000000000
54005014009	A1	54005014008
54005014009	A2	54005014011
54005014011	A0	00000000000
54005015004	A0	54005015003
54005016004	A0	54005016003
54005016004	A1	54005016005
54005016006	A0	54005016003
54005016006	A1	54005016007
54005016010	A1	54005016012
54005016017	A0	54005016012
54005016017	A1	54005016016
54005017003	A0	54005017004
54005017007	A1	54005017004
54005017007	A1	54005017006
54005017010	A0	00000000000
54005018001	A0	54005018004
54005018006	A0	54005018005
54005018008	A0	00000000000
54005018008	A1	54005018005
54005019005	A0	54001018006
54005019005	A1	54005019003
54005020002	A0	00000000000
54005020005	A0	54001018006
54005020005	A1	54005020002
54005020011	A0	54005020009
54005020011	A1	54005020010
54005021001	A0	54001001001
54005021014	A0	54001018006
54005021014	A1	54005021013
54005021018	A0	54001018006
54005021018	A1	54005021017
54005022004	A0	54001018006
54005022004	A1	54005022001
54005022004	A2	54005022003
54005022006	A0	54001018006
54005022011	A0	54001018006
54005022011	A1	54005022009
54005023002	A0	54001018006
54005023006	A0	54001018006
54005023006	A1	54005023004
54005024007	A0	54005024004
54005024013	A0	54005024004
54005025011	A0	00000000000
54005025012	A1	54005025011
54005025014	A0	54005025011
54005025014	A1	54005025012
54006001012	A0	54006001005
54006001012	A1	54006001008
54006001022	A1	54006001016
54006001022	A1	54006001021
54006002004	A0	00000000000
54006002004	A1	54006002005
54006002007	A0	54006002004
54006002013	A0	54006002004
54006002022	A0	00000000000
54006002022	A1	54006002021
54006002024	A0	54001018006
54006002024	A1	54006002023
54006002026	A0	54001018006
54006002026	A1	54006002023
54006003003	A0	54006003002
54006003006	A0	54006003002
54006003007	A0	54006003008
54006004001	A1	54006003002
54006004003	A0	54006003002
54006004003	A1	54006004002
54006004005	A0	54006003002
54006004012	A0	54006004013
54006004012	A0	54006004014
54006004012	A0	54006004015
54006004012	A0	54006004016
54006004012	A0	54006005001
54006005002	A1	54006005003
54006005007	A1	54006005003
54006005010	A0	54006005003
54006005010	A1	54006005011
54006007003	A0	54001001001
54006007003	A0	54001018006
54006007003	A0	54004006004
54006007003	A1	54006007001
54006007009	A0	54001001001
54006007009	A0	54001018006
54006007009	A0	54004006004
54006007009	A1	54006007010
54006007011	A0	54001001001
54006007011	A0	54001018006
54006007011	A0	54004006004
54006007011	A1	54006007009
54006008001	A0	54001001001
54006008001	A0	54001018006
54006008001	A0	54004006004
54006008001	A1	54006008003
54006008001	A1	54006008005
54006008007	A1	54001001001
54006008007	A1	54001018006
54006008007	A1	54004006004
54006009003	A0	00000000000
54006009003	A1	54006009004
54006009004	A0	54006009003
54006009005	A0	54006009003
54006009017	A0	54006009016
54006009017	A1	54006009019
54006010011	A0	54006010010
54006010011	A1	54006010009
54006010012	A1	54006010010
54006010018	A0	54006010010
54006010018	A1	54006010017
54006011007	A0	54006011001
54006011007	A1	54006011006
54006011008	A0	54006011004
54006011008	A1	54006011010
54006011008	A1	54006011011
54006011008	A1	54006011012
54006011008	A1	54006011013
54006011008	A1	54006011014
54006011008	A1	54006011015
54006012001	A0	54006011004
54006012001	A1	54006012004
54006012007	A0	54006011004
54006012007	A1	54006012010
54006012013	A1	54006011004
54006012015	A0	54006011004
54006012015	A1	54006012018
54006013001	A0	54001001001
54006013001	A2	54006011004
54006013001	A1	54006014001
54006013006	A0	54006013004
54006013006	A1	54006013008
54006013013	A0	54006013010
54006013013	A1	54006013019
54006014001	A0	54006014002
54006014001	A1	54006014004
54006015004	A1	54006015001
54006015004	A0	54006015009
54006015013	A0	00000000000
54006015017	A0	00000000000
54006016003	A0	54006016002
54006016003	A1	54006016004
54006016006	A0	54006016002
54006016009	A1	54006016008
54006016009	A0	54006016010
54006016013	A0	54006016010
54006016014	A0	54006016010
54006016014	A1	54006016013
54006017007	A0	54006011004
54006017007	A2	54006017002
54006017007	A1	54006017008
54006017007	A1	54006017009
54006017007	A1	54006017011
54006017007	A1	54006017017
54006017007	A1	54006018001
54006017007	A1	54006018002
54006017007	A1	54006018006
54006017007	A1	54006018008
54006017007	A1	54006019001
54006017009	A0	54006017002
54006017011	A0	54006017002
54006017019	A0	54006017017
54006017019	A2	54006017020
54006017019	A1	54006017021
54006018001	A0	54006017002
54006018002	A0	54006017002
54006019001	A0	54006017002
54006019001	A2	54006019002
54006019001	A1	54006019003
54006019007	A0	00000000000
54006019009	A0	54006017002
54006019009	A1	54006019012
54006020005	A0	54006020002
54006020005	A1	54006020004
54006020006	A0	54006020002
54006020006	A1	54006020009
54006020006	A1	54006020011
54006021003	A0	54006021002
54006021003	A1	54006021001
54006021007	A0	54006021002
55001003002	A0	55001001001
55001003002	A1	55001003001
55001003002	A2	55001003004
55001003006	A0	55001001001
55001003006	A1	55001003005
55001003014	A0	55001001001
55001003014	A1	55001003018
55001004001	A0	55001001001
55001004001	A1	55001004003
55001004003	A0	55001001001
55001004003	A1	55001004002
55001004004	A0	55001001001
55001004004	A1	55001004007
55001004010	A1	55001001001
55001005002	A0	55001001001
55001005002	A1	55001005001
55001005009	A0	55001005008
55001005021	A1	55001001001
55001006004	A0	55001001001
55001006004	A1	55001006006
55001006006	A0	55001006005
55001006006	A1	55001006008
55001007003	A2	55001007004
55001007003	A0	55001007006
55001007003	A1	55001007007
55001008003	A1	55001002001
55001008003	A1	55001008005
55001008003	A1	55001008010
55001008015	A0	55001002001
55001009002	A0	55001008020
55001009002	A1	55001009003
55001009005	A0	55001008020
55001009020	A1	55001009018
55001009020	A2	55001009021
55001010001	A1	55001009018
55001010012	A0	55001010010
55001010012	A1	55001010015
55001010016	A0	55001010010
55001010016	A1	55001010018
55001010016	A1	55001010020
55001012006	A0	55001001001
55001012006	A1	55001012005
55001012009	A0	55001001001
55001012010	A0	55001001001
55001012010	A1	55001012013
55001012013	A0	55001001001
55001012013	A1	55001012012
55001012015	A1	55001001001
55001012022	A0	55001012013
55001012022	A1	55001012020
55001013002	A0	55001002001
55001013002	A1	55001013001
55001013003	A0	55001013004
55001013008	A0	55001002001
55001013008	A1	55001013005
55001014004	A0	55001002001
55001014004	A1	55001014003
55001014009	A0	55001014006
55001015001	A0	55001002001
55001015001	A1	55001015002
55001015004	A1	55001015005
55001015004	A1	55001015007
55001016001	A1	55001016002
55001016001	A0	55001016004
55001016001	A2	55001016007
55001016011	A0	55001016006
55001016011	A1	55001016010
55001016017	A1	55001016006
55001016017	A1	55001016014
55001017006	A0	55001016006
55001017006	A1	55001017007
55001017009	A0	55001016006
55001018001	A2	55001018002
55001018001	A0	55001018004
55001018001	A1	55001018005
55001018005	A0	55001016006
55001018005	A1	55001018006
55001018017	A0	55001016006
55001018017	A1	55001018014
55001018020	A1	55001018017
55001018020	A0	55001018019
55002001005	A1	55002001001
55002002003	A0	55002001003
55002002003	A1	55002002002
55002002010	A0	55002001003
55002002010	A1	55002002009
55002002010	A2	55002002012
55002002018	A0	55002002012
55002002018	A1	55002002017
55002003001	A0	55002001003
55002004002	A0	55002004001
55002004003	A0	55002004001
55002004010	A0	00000000000
55002004011	A0	55002004001
55002004011	A1	55002004010
55002005004	A0	55002005005
55002005007	A1	55002005005
55002005011	A0	55002005005
55002006002	A0	55002006003
55002006004	A0	55002006008
55002006008	A0	55002006003
55002006008	A1	55002006007
55002007001	A0	55002001003
55002007001	A1	55002007003
55002007003	A0	55001001001
55002007003	A1	55002007002
55002007004	A2	55002007006
55002007004	A0	55002007008
55002007004	A1	55002007009
55002008001	A0	55002001003
55002008001	A1	55002008002
55002008004	A1	55002008003
55002009003	A0	55001001001
55002009014	A1	55002009010
55002010004	A0	55001001001
55002010004	A1	55002010003
55002010012	A0	55002010010
55002010012	A1	55002010011
55002011006	A0	55001001001
55002011006	A0	55002001003
55002011006	A0	55002010007
55002011008	A0	55001001001
55002011008	A0	55002001003
55002011008	A0	55002010007
55002012002	A0	55001001001
55002012002	A0	55002001003
55002012002	A0	55002010007
55002012004	A0	55001001001
55002012004	A0	55002001003
55002012004	A0	55002010007
55002012006	A0	55001001001
55002012006	A0	55001002001
55002012006	A0	55002010007
55002012008	A0	55002012007
55002012008	A1	55002012009
55002013002	A0	55001001001
55002013002	A0	55002001003
55002013002	A0	55002010007
55002013006	A0	55002010015
55002013006	A1	55002013008
55002013010	A0	55002010015
55002013010	A1	55002013006
55002014002	A0	55002001003
55002014002	A1	55002014001
55002014003	A0	55002001003
55002014003	A1	55002014008
55002014008	A0	55002010007
55002014015	A0	00000000000
55002015001	A0	55002001003
55002015001	A1	55002015004
55002015004	A0	55002001003
55002015004	A1	55002015002
55002015009	A0	55002015007
55002015009	A1	55002015011
55002016005	A0	55002001003
55002016005	A1	55002016004
55002016009	A0	55002016004
55002017008	A0	55002017003
55002017008	A1	55002017007
55002018005	A0	55002018001
55002018006	A0	55002017011
55002018006	A0	55002017013
55002018006	A1	55002018009
55002018009	A0	55002018007
55002018011	A0	55002017011
55002018011	A0	55002017013
55002018011	A1	55002018014
55002019007	A0	55002019004
55002019008	A0	55002019004
55002019008	A1	55002019010
55002019012	A0	55002019013
55002019012	A1	55002019016
55002019015	A0	00000000000
55002019018	A0	55002019023
55002019023	A0	00000000000
55002019023	A1	55002019025
55002021004	A0	55002021003
55002021004	A1	55002021005
55002021012	A1	55002021009
55002021020	A1	55002021009
55002022005	A0	55002001003
55002022005	A1	55002022004
55002022006	A0	55002001003
55002022006	A1	55002022008
55002022006	A1	55002022009
55002022006	A1	55002022010
55002022006	A1	55002022011
55002022014	A0	00000000000
55002022014	A1	55002022016
55002023007	A0	55002001003
55002023007	A1	55002023006
55002023008	A0	55002001003
55002023010	A0	55002023006
55002023010	A1	55002023011
55002024005	A0	55002024006
55002024005	A0	55002024008
55002024005	A0	55002024012
55002024005	A0	55002024013
55002024006	A0	55002024001
55002025003	A0	55002024001
55002025003	A1	55002025005
55002025005	A0	00000000000
55002025008	A2	55002025009
55002025008	A0	55002025011
55002025008	A1	55002025012
55002026002	A0	55002025005
55002026008	A1	55002025005
55003001003	A0	55002001003
55003001003	A1	55003001001
55003001008	A0	55003001009
55003004003	A1	55003002004
55003005001	A0	55003002004
55003005001	A1	55003005002
55003005008	A0	55003002004
55003005008	A1	55003005006
55003005011	A0	55002001003
55003005011	A1	55003005010
55003006006	A0	00000000000
55003006011	A0	00000000000
55003006011	A1	55003006012
55003006013	A1	55003006012
55003006015	A1	55003006012
55003007002	A0	55003006012
55003007008	A0	55003006012
55003007009	A0	55003006012
55003007009	A1	55003007008
55003008007	A0	55003008004
55003008007	A0	55003008006
55003008007	A1	55003008008
55003008012	A0	55003008011
55003008012	A1	55003008014
55003008016	A1	55003008015
55003008016	A1	55003008018
55003009003	A0	55003008015
55003009017	A0	55003009015
55003010003	A0	55003010001
55003011016	A0	55001001001
55003011016	A1	55003011015
55003011021	A1	55003011020
55003011021	A0	55003011023
55003012005	A0	00000000000
55003012005	A1	55003012006
55003012006	A0	55003012005
55003012011	A1	55003012005
55003013006	A0	55003013003
55003013006	A0	55003013005
55003013010	A0	55003013003
55003013010	A0	55003013005
55003013012	A1	55003013003
55003013012	A1	55003013005
55003014003	A0	55003014001
55003014006	A0	55002001003
55003014006	A1	55003014005
55003014008	A1	55002001003
55003014008	A1	55003014005
55003014009	A0	55002001003
55003014012	A0	55002001003
55003015007	A0	55002001003
55003015007	A1	55003015006
55003015009	A0	55003015006
55003015009	A1	55003015011
55003015011	A0	55003015006
55003015011	A1	55003015010
55003017012	A1	55003017007
55004001001	A0	55001001001
55004001009	A0	55004001006
55004001009	A1	55004001010
55004001010	A0	55004001006
55004001010	A1	55004001011
55004001010	A1	55004001013
55004001011	A0	00000000000
55004002001	A0	55002001003
55004002001	A1	55004002003
55004002004	A0	55002001003
55004002007	A0	55002001003
55004002008	A0	55002001003
55004002009	A0	55002001003
55004003001	A0	55004003003
55004003006	A0	55004003007
55004003009	A0	00000000000
55004003009	A1	55004003007
55004003016	A0	00000000000
55004003016	A2	55004003015
55004003016	A1	55004003017
55004003018	A1	00000000000
55004003018	A1	55004003020
55004004008	A0	00000000000
55004004008	A1	55004004007
55004004013	A1	00000000000
55004005003	A0	55004005001
55004005006	A0	55002001003
55004005008	A0	55002001003
55004005008	A1	55004005007
55004005013	A0	55002001003
55004005013	A1	55004005011
55004006004	A1	55004006001
55004006011	A0	55004006007
55004007004	A0	55001001001
